,regulator,regulator_id,gene_id,gene_name,evidence
975,GacA,PP_4099,PP_0955,PP_0955,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
976,GacA,PP_4099,PP_0969,PP_0969,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
977,GacA,PP_4099,PP_0996,gltS,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
978,GacA,PP_4099,PP_1066,dctD-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
979,GacA,PP_4099,PP_1081,grxD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
980,GacA,PP_4099,PP_1090,bvgA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
981,GacA,PP_4099,PP_1095,PP_1095,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
982,GacA,PP_4099,PP_1151,PP_1151,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
983,GacA,PP_4099,PP_1239,PP_1239,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
984,GacA,PP_4099,PP_1266,PP_1266,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
985,GacA,PP_4099,PP_1273,PP_1273,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
986,GacA,PP_4099,PP_1312,zapE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
987,GacA,PP_4099,PP_1336,ftsW,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
988,GacA,PP_4099,PP_1368,PP_1368,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
989,GacA,PP_4099,PP_1369,PP_1369,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
990,GacA,PP_4099,PP_1401,dctD-III,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
991,GacA,PP_4099,PP_1409,rsuA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
992,GacA,PP_4099,PP_1415,PP_1415,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
993,GacA,PP_4099,PP_1458,yhjE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
994,GacA,PP_4099,PP_1508,PP_1508,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
995,GacA,PP_4099,PP_1523,PP_1523,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
996,GacA,PP_4099,PP_1589,glnD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
997,GacA,PP_4099,PP_1610,pyrG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
998,GacA,PP_4099,PP_1623,rpoS,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4366#tab=REGULON"
999,GacA,PP_4099,PP_1675,cobD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1000,GacA,PP_4099,PP_1676,cobC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1001,GacA,PP_4099,PP_1678,cobP,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1002,GacA,PP_4099,PP_1680,PP_1680,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1003,GacA,PP_4099,PP_1681,cobS,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1004,GacA,PP_4099,PP_1686,PP_1686,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1005,GacA,PP_4099,PP_1709,PP_1709,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1006,GacA,PP_4099,PP_1721,PP_1721,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1007,GacA,PP_4099,PP_1755,fumC-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1008,GacA,PP_4099,PP_1765,ubiG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1009,GacA,PP_4099,PP_1998,dedD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1010,GacA,PP_4099,PP_2015,PP_2015,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1011,GacA,PP_4099,PP_2021,ppgL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1012,GacA,PP_4099,PP_2027,PP_2027,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1013,GacA,PP_4099,PP_2030,PP_2030,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1014,GacA,PP_4099,PP_2050,PP_2050,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1015,GacA,PP_4099,PP_2068,PP_2068,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1016,GacA,PP_4099,PP_2092,nasA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1017,GacA,PP_4099,PP_2216,acd,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1018,GacA,PP_4099,PP_2227,mrpE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1019,GacA,PP_4099,PP_2229,mrpC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1020,GacA,PP_4099,PP_2232,PP_2232,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1021,GacA,PP_4099,PP_2247,PP_2247,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1022,GacA,PP_4099,PP_2307,PP_2307,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1023,GacA,PP_4099,PP_2313,PP_2313,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1024,GacA,PP_4099,PP_2315,greB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1025,GacA,PP_4099,PP_2351,prpE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1026,GacA,PP_4099,PP_2374,PP_2374,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1027,GacA,PP_4099,PP_2454,rbsB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1028,GacA,PP_4099,PP_2556,PP_2556,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1029,GacA,PP_4099,PP_2558,PP_2558,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1030,GacA,PP_4099,PP_2650,gbd,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1031,GacA,PP_4099,PP_2656,pstS,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1032,GacA,PP_4099,PP_2662,PP_2662,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1033,GacA,PP_4099,PP_2703,PP_2703,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1034,GacA,PP_4099,PP_2818,mexD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1035,GacA,PP_4099,PP_2839,PP_2839,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1036,GacA,PP_4099,PP_2843,ureA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1037,GacA,PP_4099,PP_2858,PP_2858,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1038,GacA,PP_4099,PP_2868,PP_2868,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1039,GacA,PP_4099,PP_2921,PP_2921,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1040,GacA,PP_4099,PP_3098,PP_3098,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1041,GacA,PP_4099,PP_3165,benK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1042,GacA,PP_4099,PP_3217,PP_3217,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1043,GacA,PP_4099,PP_3232,PP_3232,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1044,GacA,PP_4099,PP_3352,atsA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1045,GacA,PP_4099,PP_3530,allE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1046,GacA,PP_4099,PP_3540,mvaB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1047,GacA,PP_4099,PP_3549,emrA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1048,GacA,PP_4099,PP_3563,PP_3563,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1049,GacA,PP_4099,PP_3571,PP_3571,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1050,GacA,PP_4099,PP_3607,PP_3607,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1051,GacA,PP_4099,PP_3655,PP_3655,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1052,GacA,PP_4099,PP_3720,PP_3720,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1053,GacA,PP_4099,PP_3721,aruH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1054,GacA,PP_4099,PP_3723,aruI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1055,GacA,PP_4099,PP_3725,PP_3725,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1056,GacA,PP_4099,PP_3727,rocE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1057,GacA,PP_4099,PP_3728,PP_3728,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1058,GacA,PP_4099,PP_3731,PP_3731,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1059,GacA,PP_4099,PP_3732,PP_3732,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1060,GacA,PP_4099,PP_3737,vanB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1061,GacA,PP_4099,PP_3747,glcF,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1062,GacA,PP_4099,PP_3748,glcG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1063,GacA,PP_4099,PP_3794,pbpG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1064,GacA,PP_4099,PP_3944,nicC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1065,GacA,PP_4099,PP_3956,PP_3956,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1066,GacA,PP_4099,PP_4020,PP_4020,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1067,GacA,PP_4099,PP_4029,nudC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1068,GacA,PP_4099,PP_4037,pydX,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1069,GacA,PP_4099,PP_4039,rutR-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1070,GacA,PP_4099,PP_4099,uvrY,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1071,GacA,PP_4099,PP_4165,PP_4165,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1072,GacA,PP_4099,PP_4172,PP_4172,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1073,GacA,PP_4099,PP_4262,ccoS,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1074,GacA,PP_4099,PP_4293,PP_4293,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1075,GacA,PP_4099,PP_4304,PP_4304,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1076,GacA,PP_4099,PP_4321,ccmG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1077,GacA,PP_4099,PP_4344,flhA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1078,GacA,PP_4099,PP_4371,fleR,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1079,GacA,PP_4099,PP_4404,lpdV,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1080,GacA,PP_4099,PP_4405,PP_4405,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1081,GacA,PP_4099,PP_4474,alaS,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1082,GacA,PP_4099,PP_4477,astB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1083,GacA,PP_4099,PP_4478,astD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1084,GacA,PP_4099,PP_4488,PP_4488,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1085,GacA,PP_4099,PP_4576,ybgJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1086,GacA,PP_4099,PP_4590,ycgL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1087,GacA,PP_4099,PP_4609,PP_4609,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1088,GacA,PP_4099,PP_4611,fecI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1089,GacA,PP_4099,PP_4624,PP_4624,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1090,GacA,PP_4099,PP_4647,PP_4647,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1091,GacA,PP_4099,PP_4666,mmsB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1092,GacA,PP_4099,PP_4672,recD,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1093,GacA,PP_4099,PP_4686,PP_4686,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1094,GacA,PP_4099,PP_4783,thiE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1095,GacA,PP_4099,PP_4795,PP_4795,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1096,GacA,PP_4099,PP_4828,cobH,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1097,GacA,PP_4099,PP_4832,cobK,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1098,GacA,PP_4099,PP_4862,ydfG,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1099,GacA,PP_4099,PP_4889,purA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1100,GacA,PP_4099,PP_4898,tsaE,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1101,GacA,PP_4099,PP_4932,PP_4932,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1102,GacA,PP_4099,PP_4972,PP_4972,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1103,GacA,PP_4099,PP_4980,rhlE-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1104,GacA,PP_4099,PP_4982,yceJ,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1105,GacA,PP_4099,PP_5027,dtd,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1106,GacA,PP_4099,PP_5033,hutU,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1107,GacA,PP_4099,PP_5052,trmL,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1108,GacA,PP_4099,PP_5058,ctpA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1109,GacA,PP_4099,PP_5066,cvrA,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1110,GacA,PP_4099,PP_5101,yggW,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1111,GacA,PP_4099,PP_5127,rlmI,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1112,GacA,PP_4099,PP_5134,PP_5134,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1113,GacA,PP_4099,PP_5172,PP_5172,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1114,GacA,PP_4099,PP_5173,PP_5173,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1115,GacA,PP_4099,PP_5174,PP_5174,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1116,GacA,PP_4099,PP_5190,PP_5190,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1117,GacA,PP_4099,PP_5193,gcvH-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1118,GacA,PP_4099,PP_5250,opdB,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1119,GacA,PP_4099,PP_5317,ubiC,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1120,GacA,PP_4099,PP_5326,pstB-II,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1121,FnrA,PP_4265,PP_0812,cyoA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1122,FnrA,PP_4265,PP_0813,cyoB,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1123,FnrA,PP_4265,PP_0814,cyoC,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1124,FnrA,PP_4265,PP_0815,cyoD,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1125,FnrA,PP_4265,PP_0816,cyoE,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1126,FnrA,PP_4265,PP_4250,ccoN-I,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1127,FnrA,PP_4265,PP_4251,ccoO-I,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1128,FnrA,PP_4265,PP_4252,ccoQ-I,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1129,FnrA,PP_4265,PP_4253,ccoP-I,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1130,FnrA,PP_4265,PP_4650,cioB,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1131,FnrA,PP_4265,PP_4651,cioA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4538-MONOMER#tab=REGULON"
1132,GclR,PP_4283,PP_4283,PP_4283,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1133,GclR,PP_4283,PP_4284,PP_4284,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1134,GclR,PP_4283,PP_4285,pucM,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1135,GclR,PP_4283,PP_4286,puuE,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1136,GclR,PP_4283,PP_4287,pucL,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1137,GclR,PP_4283,PP_4288,allA,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1138,GclR,PP_4283,PP_4289,PP_4289,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1139,GclR,PP_4283,PP_4290,uacT,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1140,GclR,PP_4283,PP_4291,PP_4291,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1141,GclR,PP_4283,PP_4293,PP_4293,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1142,GclR,PP_4283,PP_4296,PP_4296,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1143,GclR,PP_4283,PP_4297,gcl,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1144,GclR,PP_4283,PP_4298,hyi,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1145,GclR,PP_4283,PP_4299,glxR,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1146,GclR,PP_4283,PP_4300,ttuD,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4561#tab=REGULON"
1147,GclR,PP_4283,PP_4301,pykF,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1148,GclR,PP_4283,PP_4309,PP_4309,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1149,GclR,PP_4283,PP_4310,PP_4310,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1150,GclR,PP_4283,PP_4643,PP_4643,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=57459"
1151,RutR-III,PP_4295,PP_4278,xdhA,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1152,RutR-III,PP_4295,PP_4279,xdhB,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1153,RutR-III,PP_4295,PP_4280,xdhC,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1154,RutR-III,PP_4295,PP_4281,guaD,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1155,RutR-III,PP_4295,PP_4284,PP_4284,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1156,RutR-III,PP_4295,PP_4293,PP_4293,"RegPrecise, http://regprecise.sbpdiscovery.org:8080/WebRegPrecise/regulon.jsp?regulon_id=34760"
1157,FliA,PP_4341,PP_0779,PP_0779,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1158,FliA,PP_4341,PP_0913,PP_0913,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1159,FliA,PP_4341,PP_0914,bifA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1160,FliA,PP_4341,PP_1371,pctA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1161,FliA,PP_4341,PP_4377,fleL,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1162,FliA,PP_4341,PP_4378,fliC,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1163,FliA,PP_4341,PP_4395,flgM,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1164,FliA,PP_4341,PP_4396,flgN,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4619#tab=REGULON"
1165,FleR,PP_4371,PP_4370,fliE,"P. aeruginosa, DOI:10.1128/IAI.63.12.4868-4876.1995"
1166,FleR,PP_4371,PP_4371,fleR,"P. aeruginosa, DOI:10.1128/IAI.63.12.4868-4876.1995"
1167,FleR,PP_4371,PP_4372,fleS,"P. aeruginosa, DOI:10.1128/IAI.63.12.4868-4876.1995"
1168,FleR,PP_4371,PP_4376,fliD,"P. aeruginosa, DOI:10.1128/IAI.63.12.4868-4876.1995"
1169,FleR,PP_4371,PP_4386,flgF,"P. aeruginosa, DOI:10.1128/IAI.63.12.4868-4876.1995"
1170,FleQ,PP_4373,PP_0051,PP_0051,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1171,FleQ,PP_4373,PP_0116,PP_0116,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1172,FleQ,PP_4373,PP_0117,znuB,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1173,FleQ,PP_4373,PP_0131,PP_0131,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1174,FleQ,PP_4373,PP_0153,PP_0153,"Paeruginosa, ChipExo, doi:10.1038/s41467-019-10778-w"
1175,FleQ,PP_4373,PP_0158,gcdH,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1176,FleQ,PP_4373,PP_0159,gcdG,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1177,FleQ,PP_4373,PP_0160,PP_0160,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1178,FleQ,PP_4373,PP_0161,PP_0161,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1179,FleQ,PP_4373,PP_0162,PP_0162,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1180,FleQ,PP_4373,PP_0166,lapC,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1181,FleQ,PP_4373,PP_0167,lapB,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1182,FleQ,PP_4373,PP_0168,lapA,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1183,FleQ,PP_4373,PP_0180,PP_0180,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1184,FleQ,PP_4373,PP_0267,PP_0267,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1185,FleQ,PP_4373,PP_0268,oprQ,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1186,FleQ,PP_4373,PP_0350,PP_0350,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1187,FleQ,PP_4373,PP_0351,PP_0351,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1188,FleQ,PP_4373,PP_0352,PP_0352,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1189,FleQ,PP_4373,PP_0420,trpG,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
1190,FleQ,PP_4373,PP_0421,trpD,"BioCyc, https://biocyc.org/gene?orgid=PPUT160488&id=G1G01-4651#tab=REGULON"
